user_id,date,steps,meditation_minutes,water_glasses,sleep_hours,meals_logged,exercise_minutes,current_streak,completed_daily_goal
user_0881,2025-10-29,9582,27,6,6.3,3,26,1,True
user_0881,2025-10-30,6359,10,10,6.1,3,50,2,True
user_0881,2025-10-31,2221,0,4,5.5,0,0,0,False
user_0881,2025-11-01,8578,15,8,7.1,1,0,1,True
user_0881,2025-11-02,6794,18,10,8.8,1,0,2,True
user_0881,2025-11-03,2066,0,1,6.5,2,0,0,False
user_0881,2025-11-04,7169,0,9,8.4,2,54,1,True
user_0881,2025-11-05,8811,0,6,6.9,0,59,2,True
user_0881,2025-11-06,6980,30,7,7.8,0,8,3,True
user_0881,2025-11-07,9161,6,6,8.6,2,11,4,True
user_0881,2025-11-08,5703,14,9,6.3,3,40,5,True
user_0881,2025-11-09,2846,0,1,4.2,2,0,0,False
user_0881,2025-11-10,528,0,2,4.9,1,0,0,False
user_0881,2025-11-11,8259,0,7,8.2,0,39,1,True
user_0881,2025-11-12,5182,19,7,6.9,3,46,2,True
user_0881,2025-11-13,9236,0,7,6.7,3,58,3,True
user_0881,2025-11-14,6717,0,9,8.3,3,57,4,True
user_0881,2025-11-15,743,0,5,6.5,3,0,0,False
user_0881,2025-11-16,2792,0,2,6.7,0,0,0,False
user_0881,2025-11-17,9150,7,9,6.4,1,38,1,True
user_0881,2025-11-18,9513,23,7,8.2,3,16,2,True
user_0881,2025-11-19,727,0,1,6.6,0,0,0,False
user_0881,2025-11-20,6981,0,8,8.4,3,5,1,True
user_0881,2025-11-21,8087,26,7,6.4,0,22,2,True
user_0881,2025-11-22,6004,0,9,8.0,2,54,3,True
user_0881,2025-11-23,1511,0,5,4.9,0,0,0,False
user_0881,2025-11-24,9372,23,6,6.7,0,33,1,True
user_0881,2025-11-25,7520,26,9,6.9,1,2,2,True
user_0881,2025-11-26,7574,20,9,8.2,1,54,3,True
user_0881,2025-11-27,6594,19,10,6.5,0,11,4,True
user_0881,2025-11-28,1879,0,3,6.0,3,0,0,False
user_0881,2025-11-29,7504,23,8,9.0,1,25,1,True
user_0881,2025-11-30,8443,20,6,7.2,0,14,2,True
user_0881,2025-12-01,7176,7,10,7.5,2,45,3,True
user_0881,2025-12-02,7419,0,9,7.5,2,37,4,True
user_0881,2025-12-03,7148,0,10,7.1,0,12,5,True
user_0881,2025-12-04,5936,0,8,6.3,3,19,6,True
user_0882,2025-09-06,2655,0,7,7.7,1,37,1,True
user_0882,2025-09-07,2733,0,5,4.7,3,0,0,False
user_0882,2025-09-08,1530,0,4,4.5,0,0,0,False
user_0882,2025-09-09,2508,0,3,5.0,3,0,0,False
user_0882,2025-09-10,544,0,5,6.3,1,0,0,False
user_0882,2025-09-11,2321,0,0,6.2,2,0,0,False
user_0882,2025-09-12,2662,0,7,8.1,1,21,1,True
user_0882,2025-09-13,966,0,5,4.3,0,0,0,False
user_0882,2025-09-14,1901,0,2,6.0,2,0,0,False
user_0882,2025-09-15,1802,0,0,5.5,2,0,0,False
user_0882,2025-09-16,1333,0,9,8.6,3,24,1,True
user_0882,2025-09-17,1020,0,10,6.7,0,59,2,True
user_0882,2025-09-18,2063,0,4,4.4,0,0,0,False
user_0882,2025-09-19,834,0,2,4.4,1,0,0,False
user_0882,2025-09-20,854,0,5,4.9,0,0,0,False
user_0882,2025-09-21,2156,5,9,6.6,0,28,1,True
user_0882,2025-09-22,1546,0,5,5.5,0,0,0,False
user_0882,2025-09-23,2940,0,3,5.7,1,0,0,False
user_0882,2025-09-24,673,0,2,5.9,0,0,0,False
user_0882,2025-09-25,1610,0,5,6.4,3,0,0,False
user_0882,2025-09-26,1328,0,8,7.6,3,39,1,True
user_0882,2025-09-27,2005,0,1,6.1,2,0,0,False
user_0882,2025-09-28,2428,0,4,4.8,3,0,0,False
user_0882,2025-09-29,2069,0,4,4.5,0,0,0,False
user_0882,2025-09-30,768,0,5,5.7,0,0,0,False
user_0882,2025-10-01,691,0,5,5.7,0,0,0,False
user_0882,2025-10-02,2211,0,9,6.0,0,35,1,True
user_0882,2025-10-03,754,0,2,4.0,0,0,0,False
user_0882,2025-10-04,857,0,0,4.7,1,0,0,False
user_0882,2025-10-05,2383,0,2,6.9,1,0,0,False
user_0882,2025-10-06,587,0,4,5.4,2,0,0,False
user_0882,2025-10-07,2160,0,3,6.4,3,0,0,False
user_0882,2025-10-08,2907,0,1,5.8,2,0,0,False
user_0882,2025-10-09,697,0,5,4.2,0,0,0,False
user_0882,2025-10-10,1645,0,4,4.7,0,0,0,False
user_0882,2025-10-11,1518,0,5,4.3,0,0,0,False
user_0882,2025-10-12,2209,0,2,4.6,0,0,0,False
user_0882,2025-10-13,2937,0,4,4.6,0,0,0,False
user_0882,2025-10-14,1388,0,3,4.1,0,0,0,False
user_0882,2025-10-15,2641,0,5,6.8,3,0,0,False
user_0882,2025-10-16,2364,0,2,6.0,2,0,0,False
user_0882,2025-10-17,2308,0,0,4.5,1,0,0,False
user_0882,2025-10-18,1089,0,3,4.9,2,0,0,False
user_0882,2025-10-19,1419,0,4,4.9,0,0,0,False
user_0882,2025-10-20,546,0,3,6.7,0,0,0,False
user_0882,2025-10-21,2025,0,4,4.1,1,0,0,False
user_0882,2025-10-22,1337,0,3,4.1,0,0,0,False
user_0882,2025-10-23,2423,0,0,5.1,1,0,0,False
user_0882,2025-10-24,1415,0,1,5.7,3,0,0,False
user_0882,2025-10-25,2304,0,4,4.6,1,0,0,False
user_0882,2025-10-26,853,0,2,4.8,1,0,0,False
user_0882,2025-10-27,1086,0,3,6.8,0,0,0,False
user_0882,2025-10-28,1228,0,1,5.8,1,0,0,False
user_0882,2025-10-29,956,0,4,5.1,2,0,0,False
user_0882,2025-10-30,2741,0,0,6.9,3,0,0,False
user_0882,2025-10-31,2749,0,4,6.1,1,0,0,False
user_0882,2025-11-01,2056,0,1,6.9,2,0,0,False
user_0882,2025-11-02,2940,0,10,8.1,1,36,1,True
user_0882,2025-11-03,523,0,5,4.1,1,0,0,False
user_0882,2025-11-04,2989,0,3,4.8,3,0,0,False
user_0882,2025-11-05,2813,0,5,5.8,0,0,0,False
user_0882,2025-11-06,1321,0,3,7.0,1,0,0,False
user_0882,2025-11-07,1259,0,3,7.0,2,0,0,False
user_0882,2025-11-08,2719,0,10,7.0,3,56,1,True
user_0882,2025-11-09,1847,0,1,5.9,1,0,0,False
user_0882,2025-11-10,1707,0,2,5.1,3,0,0,False
user_0882,2025-11-11,2507,0,3,4.4,2,0,0,False
user_0882,2025-11-12,2540,0,5,5.0,0,0,0,False
user_0882,2025-11-13,1462,0,10,8.5,2,30,1,True
user_0882,2025-11-14,2802,0,1,6.9,0,0,0,False
user_0882,2025-11-15,1034,0,4,6.1,0,0,0,False
user_0882,2025-11-16,1376,0,0,5.5,1,0,0,False
user_0882,2025-11-17,2243,0,2,4.4,2,0,0,False
user_0882,2025-11-18,1334,0,4,5.3,2,0,0,False
user_0882,2025-11-19,3000,0,1,4.7,2,0,0,False
user_0882,2025-11-20,788,0,4,6.9,3,0,0,False
user_0882,2025-11-21,2994,0,1,6.4,2,0,0,False
user_0882,2025-11-22,2373,0,3,4.9,1,0,0,False
user_0882,2025-11-23,2399,0,0,5.6,3,0,0,False
user_0882,2025-11-24,922,0,6,8.2,1,11,1,True
user_0882,2025-11-25,2783,0,2,5.9,0,0,0,False
user_0882,2025-11-26,1666,0,2,5.6,2,0,0,False
user_0882,2025-11-27,998,0,0,6.7,3,0,0,False
user_0882,2025-11-28,1194,0,5,6.0,3,0,0,False
user_0882,2025-11-29,733,0,8,6.3,1,58,1,True
user_0882,2025-11-30,2879,0,2,4.5,3,0,0,False
user_0882,2025-12-01,1288,0,2,6.4,0,0,0,False
user_0882,2025-12-02,2919,0,10,7.6,1,22,1,True
user_0882,2025-12-03,1734,0,2,5.1,1,0,0,False
user_0882,2025-12-04,2350,0,3,6.4,1,0,0,False
user_0883,2025-09-06,1284,0,1,5.5,2,0,0,False
user_0883,2025-09-07,1299,0,1,6.3,1,0,0,False
user_0883,2025-09-08,5125,10,9,6.1,0,20,1,True
user_0883,2025-09-09,1173,0,0,4.6,2,0,0,False
user_0883,2025-09-10,6311,11,10,6.1,0,10,1,True
user_0883,2025-09-11,1437,0,0,5.2,1,0,0,False
user_0883,2025-09-12,5808,0,10,8.6,2,37,1,True
user_0883,2025-09-13,2100,0,9,7.7,3,24,2,True
user_0883,2025-09-14,5779,22,9,7.3,0,32,3,True
user_0883,2025-09-15,6938,0,7,6.2,3,33,4,True
user_0883,2025-09-16,1237,0,0,4.6,0,0,0,False
user_0883,2025-09-17,1033,0,2,4.3,3,0,0,False
user_0883,2025-09-18,5323,11,9,6.5,3,8,1,True
user_0883,2025-09-19,2613,0,1,4.4,0,0,0,False
user_0883,2025-09-20,5498,6,6,9.0,0,38,1,True
user_0883,2025-09-21,805,0,2,6.6,1,0,0,False
user_0883,2025-09-22,586,0,2,4.1,1,0,0,False
user_0883,2025-09-23,4536,0,6,6.6,3,48,1,True
user_0883,2025-09-24,6831,0,6,6.3,0,29,2,True
user_0883,2025-09-25,2872,25,6,6.4,1,34,3,True
user_0883,2025-09-26,1328,0,3,5.5,0,0,0,False
user_0883,2025-09-27,6629,0,8,7.9,3,18,1,True
user_0883,2025-09-28,3463,0,6,6.9,0,12,2,True
user_0883,2025-09-29,2074,0,5,5.0,2,0,0,False
user_0883,2025-09-30,680,0,4,5.1,0,0,0,False
user_0883,2025-10-01,4104,23,10,6.6,3,48,1,True
user_0883,2025-10-02,2907,0,1,6.5,1,0,0,False
user_0883,2025-10-03,5130,28,8,8.5,0,4,1,True
user_0883,2025-10-04,940,0,4,6.8,2,0,0,False
user_0883,2025-10-05,696,0,0,6.9,2,0,0,False
user_0883,2025-10-06,2711,0,3,4.9,1,0,0,False
user_0883,2025-10-07,1380,0,0,4.8,0,0,0,False
user_0883,2025-10-08,1796,0,0,4.7,1,0,0,False
user_0883,2025-10-09,2585,28,8,8.3,1,56,1,True
user_0883,2025-10-10,1134,0,2,4.4,1,0,0,False
user_0883,2025-10-11,6802,0,8,6.3,3,12,1,True
user_0883,2025-10-12,3204,0,6,8.5,0,22,2,True
user_0883,2025-10-13,952,0,2,4.3,3,0,0,False
user_0883,2025-10-14,2833,0,8,8.9,3,36,1,True
user_0883,2025-10-15,2484,0,0,4.4,1,0,0,False
user_0883,2025-10-16,5107,0,6,9.0,2,6,1,True
user_0883,2025-10-17,4043,17,7,8.0,2,58,2,True
user_0883,2025-10-18,1617,0,4,4.4,0,0,0,False
user_0883,2025-10-19,3724,17,9,6.1,0,0,1,True
user_0883,2025-10-20,4306,0,7,8.1,3,1,2,True
user_0883,2025-10-21,2512,12,10,6.6,1,17,3,True
user_0883,2025-10-22,2186,0,4,6.5,0,0,0,False
user_0883,2025-10-23,6442,0,6,7.8,3,58,1,True
user_0883,2025-10-24,1065,0,4,4.4,1,0,0,False
user_0883,2025-10-25,2230,0,4,4.4,3,0,0,False
user_0883,2025-10-26,1142,0,2,6.5,0,0,0,False
user_0883,2025-10-27,5078,20,8,7.8,2,27,1,True
user_0883,2025-10-28,2333,0,2,6.5,2,0,0,False
user_0883,2025-10-29,1238,0,0,7.0,3,0,0,False
user_0883,2025-10-30,2302,0,3,5.7,2,0,0,False
user_0883,2025-10-31,2839,0,0,4.6,3,0,0,False
user_0883,2025-11-01,2192,0,4,5.3,2,0,0,False
user_0883,2025-11-02,5945,28,10,6.4,0,18,1,True
user_0883,2025-11-03,536,0,1,6.7,0,0,0,False
user_0883,2025-11-04,2444,22,9,8.0,2,2,1,True
user_0883,2025-11-05,1409,0,2,5.0,3,0,0,False
user_0883,2025-11-06,4419,0,6,7.0,2,24,1,True
user_0883,2025-11-07,1108,0,5,6.4,2,0,0,False
user_0883,2025-11-08,2764,0,4,6.2,0,0,0,False
user_0883,2025-11-09,4520,0,8,7.6,1,45,1,True
user_0883,2025-11-10,1646,0,0,4.7,0,0,0,False
user_0883,2025-11-11,2361,0,3,4.3,2,0,0,False
user_0883,2025-11-12,2410,0,3,4.8,0,0,0,False
user_0883,2025-11-13,2955,0,0,4.2,0,0,0,False
user_0883,2025-11-14,3091,0,10,6.6,0,23,1,True
user_0883,2025-11-15,5499,26,8,6.2,2,1,2,True
user_0883,2025-11-16,5569,15,10,7.6,3,23,3,True
user_0883,2025-11-17,2235,0,2,6.6,3,0,0,False
user_0883,2025-11-18,1645,0,1,4.9,2,0,0,False
user_0883,2025-11-19,6632,24,9,7.0,0,0,1,True
user_0883,2025-11-20,2733,0,0,4.4,1,0,0,False
user_0883,2025-11-21,858,0,2,6.1,1,0,0,False
user_0883,2025-11-22,1299,0,4,4.8,1,0,0,False
user_0883,2025-11-23,5164,0,9,8.1,1,19,1,True
user_0883,2025-11-24,1518,0,2,6.3,1,0,0,False
user_0883,2025-11-25,3559,0,10,7.5,3,6,1,True
user_0883,2025-11-26,3749,12,10,7.6,1,1,2,True
user_0883,2025-11-27,800,0,5,4.1,1,0,0,False
user_0883,2025-11-28,2738,0,0,6.9,2,0,0,False
user_0883,2025-11-29,1495,0,2,6.8,1,0,0,False
user_0883,2025-11-30,2248,0,4,4.7,1,0,0,False
user_0883,2025-12-01,554,0,1,5.1,2,0,0,False
user_0883,2025-12-02,2286,0,5,6.3,0,0,0,False
user_0883,2025-12-03,4496,0,10,8.3,3,41,1,True
user_0883,2025-12-04,3021,24,7,8.0,1,59,2,True
user_0884,2025-09-06,2409,0,5,6.8,0,0,0,False
user_0884,2025-09-07,2915,0,5,5.4,0,0,0,False
user_0884,2025-09-08,1141,0,4,4.2,1,0,0,False
user_0884,2025-09-09,1596,0,4,5.1,3,0,0,False
user_0884,2025-09-10,2210,0,0,5.6,0,0,0,False
user_0884,2025-09-11,542,0,4,5.0,0,0,0,False
user_0884,2025-09-12,2555,0,1,6.0,3,0,0,False
user_0884,2025-09-13,507,0,6,7.4,0,27,1,True
user_0884,2025-09-14,1958,20,6,7.0,0,45,2,True
user_0884,2025-09-15,2940,0,8,8.8,1,7,3,True
user_0884,2025-09-16,1486,0,0,6.8,1,0,0,False
user_0884,2025-09-17,1621,0,8,6.4,1,3,1,True
user_0884,2025-09-18,2067,0,0,5.7,0,0,0,False
user_0884,2025-09-19,1830,0,10,7.2,2,47,1,True
user_0884,2025-09-20,1244,0,5,6.5,2,0,0,False
user_0884,2025-09-21,2515,0,2,5.4,3,0,0,False
user_0884,2025-09-22,1263,0,5,5.9,1,0,0,False
user_0884,2025-09-23,2592,0,8,7.8,3,43,1,True
user_0884,2025-09-24,2330,0,5,4.5,3,0,0,False
user_0884,2025-09-25,2575,0,1,6.0,3,0,0,False
user_0884,2025-09-26,2267,0,9,8.1,2,12,1,True
user_0884,2025-09-27,2335,0,2,6.9,0,0,0,False
user_0884,2025-09-28,2918,0,4,4.2,3,0,0,False
user_0884,2025-09-29,734,0,0,6.8,0,0,0,False
user_0884,2025-09-30,1643,0,2,5.4,3,0,0,False
user_0884,2025-10-01,2226,0,0,6.1,0,0,0,False
user_0884,2025-10-02,791,0,1,6.4,2,0,0,False
user_0884,2025-10-03,844,0,1,4.9,0,0,0,False
user_0884,2025-10-04,648,0,1,4.6,2,0,0,False
user_0884,2025-10-05,641,0,8,6.1,2,29,1,True
user_0884,2025-10-06,1289,0,3,4.2,1,0,0,False
user_0884,2025-10-07,2193,0,6,6.2,1,9,1,True
user_0884,2025-10-08,503,0,4,4.6,0,0,0,False
user_0884,2025-10-09,1185,0,10,8.6,2,51,1,True
user_0884,2025-10-10,1071,0,5,4.8,1,0,0,False
user_0884,2025-10-11,814,0,3,6.5,2,0,0,False
user_0884,2025-10-12,2568,0,3,4.6,2,0,0,False
user_0884,2025-10-13,2407,0,2,6.2,3,0,0,False
user_0884,2025-10-14,974,0,5,5.0,2,0,0,False
user_0884,2025-10-15,2631,0,8,7.1,2,59,1,True
user_0884,2025-10-16,1596,0,3,5.5,3,0,0,False
user_0884,2025-10-17,957,0,10,7.8,1,34,1,True
user_0884,2025-10-18,1967,0,2,6.4,1,0,0,False
user_0884,2025-10-19,2969,0,2,6.8,0,0,0,False
user_0884,2025-10-20,2124,0,3,6.1,1,0,0,False
user_0884,2025-10-21,629,0,3,5.0,3,0,0,False
user_0884,2025-10-22,2368,8,7,7.3,0,34,1,True
user_0884,2025-10-23,750,22,10,6.9,3,45,2,True
user_0884,2025-10-24,1624,0,1,5.3,0,0,0,False
user_0884,2025-10-25,616,0,5,6.1,2,0,0,False
user_0884,2025-10-26,2399,0,4,5.6,1,0,0,False
user_0884,2025-10-27,1850,0,2,4.6,0,0,0,False
user_0884,2025-10-28,2367,9,6,6.4,3,59,1,True
user_0884,2025-10-29,2445,0,0,4.7,0,0,0,False
user_0884,2025-10-30,2748,0,1,5.1,1,0,0,False
user_0884,2025-10-31,1024,12,7,6.7,2,12,1,True
user_0884,2025-11-01,1587,0,0,6.5,1,0,0,False
user_0884,2025-11-02,1370,0,8,6.8,3,33,1,True
user_0884,2025-11-03,1141,0,8,6.1,3,35,2,True
user_0884,2025-11-04,1328,0,2,6.4,0,0,0,False
user_0884,2025-11-05,633,0,4,4.5,0,0,0,False
user_0884,2025-11-06,896,0,2,5.6,0,0,0,False
user_0884,2025-11-07,1657,0,3,5.0,1,0,0,False
user_0884,2025-11-08,2510,0,4,4.2,0,0,0,False
user_0884,2025-11-09,1841,0,1,5.0,0,0,0,False
user_0884,2025-11-10,2038,0,0,6.5,1,0,0,False
user_0884,2025-11-11,2212,0,3,5.0,2,0,0,False
user_0884,2025-11-12,2892,0,9,6.4,0,60,1,True
user_0884,2025-11-13,2708,0,0,6.6,3,0,0,False
user_0884,2025-11-14,949,0,0,5.0,2,0,0,False
user_0884,2025-11-15,616,0,5,6.8,0,0,0,False
user_0884,2025-11-16,965,0,8,8.5,0,3,1,True
user_0884,2025-11-17,859,0,1,5.4,0,0,0,False
user_0884,2025-11-18,2401,0,10,8.9,0,51,1,True
user_0884,2025-11-19,2028,0,10,7.0,0,49,2,True
user_0884,2025-11-20,1102,0,6,7.5,2,36,3,True
user_0884,2025-11-21,1322,0,0,6.2,1,0,0,False
user_0884,2025-11-22,2479,0,2,6.1,3,0,0,False
user_0884,2025-11-23,2061,0,0,4.0,1,0,0,False
user_0884,2025-11-24,1027,0,4,4.4,3,0,0,False
user_0884,2025-11-25,1735,0,4,5.1,1,0,0,False
user_0884,2025-11-26,2248,0,4,5.7,2,0,0,False
user_0884,2025-11-27,1478,20,8,8.8,3,9,1,True
user_0884,2025-11-28,1327,0,0,4.7,3,0,0,False
user_0884,2025-11-29,733,0,4,6.2,0,0,0,False
user_0884,2025-11-30,2365,0,8,6.6,1,27,1,True
user_0884,2025-12-01,1781,0,5,6.7,3,0,0,False
user_0884,2025-12-02,1886,0,0,6.7,2,0,0,False
user_0884,2025-12-03,2001,0,0,5.2,3,0,0,False
user_0884,2025-12-04,955,0,0,5.2,0,0,0,False
user_0885,2025-09-06,8508,8,7,7.4,0,9,1,True
user_0885,2025-09-07,7832,18,9,7.0,1,32,2,True
user_0885,2025-09-08,2015,0,3,6.2,3,0,0,False
user_0885,2025-09-09,6340,8,8,7.6,3,36,1,True
user_0885,2025-09-10,6940,0,7,9.0,3,6,2,True
user_0885,2025-09-11,6712,0,7,7.8,1,43,3,True
user_0885,2025-09-12,2689,0,1,4.2,2,0,0,False
user_0885,2025-09-13,8917,25,6,8.6,2,55,1,True
user_0885,2025-09-14,926,0,4,4.8,3,0,0,False
user_0885,2025-09-15,6757,22,8,7.2,0,38,1,True
user_0885,2025-09-16,2285,0,2,6.4,2,0,0,False
user_0885,2025-09-17,9534,17,6,6.6,0,43,1,True
user_0885,2025-09-18,9467,28,7,8.1,3,46,2,True
user_0885,2025-09-19,6189,7,9,6.3,2,38,3,True
user_0885,2025-09-20,9568,11,6,8.1,3,45,4,True
user_0885,2025-09-21,2045,0,2,6.2,3,0,0,False
user_0885,2025-09-22,8841,0,9,8.6,1,32,1,True
user_0885,2025-09-23,9442,0,10,7.8,2,34,2,True
user_0885,2025-09-24,7659,0,8,6.8,1,18,3,True
user_0885,2025-09-25,6451,0,10,7.5,3,8,4,True
user_0885,2025-09-26,5962,0,8,7.2,1,37,5,True
user_0885,2025-09-27,6123,19,10,8.8,3,17,6,True
user_0885,2025-09-28,5304,10,10,6.2,3,0,7,True
user_0885,2025-09-29,6126,29,8,8.3,0,55,8,True
user_0885,2025-09-30,5622,21,6,6.7,2,19,9,True
user_0885,2025-10-01,8653,27,7,8.1,0,21,10,True
user_0885,2025-10-02,6696,18,6,7.5,1,43,11,True
user_0885,2025-10-03,5796,9,10,6.5,0,55,12,True
user_0885,2025-10-04,1713,0,5,4.3,0,0,0,False
user_0885,2025-10-05,7703,5,8,6.6,0,49,1,True
user_0885,2025-10-06,8902,8,7,6.3,1,11,2,True
user_0885,2025-10-07,5685,28,6,7.5,2,13,3,True
user_0885,2025-10-08,7455,25,9,6.0,0,38,4,True
user_0885,2025-10-09,8586,0,8,7.9,2,32,5,True
user_0885,2025-10-10,6978,0,6,7.3,1,1,6,True
user_0885,2025-10-11,6816,18,8,8.1,1,22,7,True
user_0885,2025-10-12,881,0,4,5.3,2,0,0,False
user_0885,2025-10-13,2908,0,4,4.5,1,0,0,False
user_0885,2025-10-14,9949,0,10,6.2,0,26,1,True
user_0885,2025-10-15,7763,0,9,8.7,3,39,2,True
user_0885,2025-10-16,9874,6,7,6.0,0,17,3,True
user_0885,2025-10-17,8081,0,6,9.0,3,49,4,True
user_0885,2025-10-18,8842,0,9,7.3,3,60,5,True
user_0885,2025-10-19,8272,0,7,7.2,2,26,6,True
user_0885,2025-10-20,1297,0,2,4.0,0,0,0,False
user_0885,2025-10-21,1911,0,0,6.4,0,0,0,False
user_0885,2025-10-22,2513,0,1,6.7,2,0,0,False
user_0885,2025-10-23,6040,0,9,7.1,2,47,1,True
user_0885,2025-10-24,1856,0,2,5.4,0,0,0,False
user_0885,2025-10-25,7461,15,9,6.3,0,14,1,True
user_0885,2025-10-26,6258,0,8,6.6,3,8,2,True
user_0885,2025-10-27,8285,0,9,7.1,3,6,3,True
user_0885,2025-10-28,1466,0,4,4.0,2,0,0,False
user_0885,2025-10-29,6656,9,10,6.3,3,46,1,True
user_0885,2025-10-30,1050,0,1,6.0,1,0,0,False
user_0885,2025-10-31,7768,0,9,6.2,2,20,1,True
user_0885,2025-11-01,8851,0,6,8.9,3,30,2,True
user_0885,2025-11-02,5061,0,8,6.2,1,44,3,True
user_0885,2025-11-03,5092,7,9,8.2,0,50,4,True
user_0885,2025-11-04,9981,28,10,6.4,1,3,5,True
user_0885,2025-11-05,7666,24,10,6.6,2,19,6,True
user_0885,2025-11-06,682,0,5,4.5,1,0,0,False
user_0885,2025-11-07,555,0,2,6.7,1,0,0,False
user_0885,2025-11-08,9347,0,8,6.5,2,7,1,True
user_0885,2025-11-09,5980,5,6,8.9,0,24,2,True
user_0885,2025-11-10,2897,0,5,4.5,3,0,0,False
user_0885,2025-11-11,7760,0,9,6.5,3,39,1,True
user_0885,2025-11-12,9141,8,8,8.7,2,36,2,True
user_0885,2025-11-13,2782,0,5,5.3,0,0,0,False
user_0885,2025-11-14,9650,12,6,8.1,3,10,1,True
user_0885,2025-11-15,1176,0,4,6.7,2,0,0,False
user_0885,2025-11-16,7467,0,10,6.6,0,5,1,True
user_0885,2025-11-17,9089,0,8,7.4,2,55,2,True
user_0885,2025-11-18,8437,0,8,7.5,1,43,3,True
user_0885,2025-11-19,2400,0,2,5.0,1,0,0,False
user_0885,2025-11-20,8054,0,10,7.3,2,53,1,True
user_0885,2025-11-21,7734,0,6,6.2,2,37,2,True
user_0885,2025-11-22,825,0,1,4.2,3,0,0,False
user_0885,2025-11-23,6235,0,8,8.9,2,30,1,True
user_0885,2025-11-24,9892,20,6,6.1,1,44,2,True
user_0885,2025-11-25,5021,22,8,8.9,2,54,3,True
user_0885,2025-11-26,9927,0,9,7.1,2,9,4,True
user_0885,2025-11-27,1617,0,3,4.0,3,0,0,False
user_0885,2025-11-28,9162,0,7,8.8,1,6,1,True
user_0885,2025-11-29,1979,0,4,5.0,2,0,0,False
user_0885,2025-11-30,5401,0,8,6.8,1,21,1,True
user_0885,2025-12-01,9991,8,6,8.3,1,34,2,True
user_0885,2025-12-02,2841,0,1,5.0,1,0,0,False
user_0885,2025-12-03,8024,10,8,6.7,2,16,1,True
user_0885,2025-12-04,8220,26,10,6.6,0,5,2,True
user_0886,2025-09-06,6849,0,8,6.4,1,38,1,True
user_0886,2025-09-07,717,0,5,6.5,0,0,0,False
user_0886,2025-09-08,1904,0,3,5.3,0,0,0,False
user_0886,2025-09-09,4372,0,9,6.4,0,35,1,True
user_0886,2025-09-10,2447,0,1,4.3,0,0,0,False
user_0886,2025-09-11,2065,0,0,5.7,3,0,0,False
user_0886,2025-09-12,2646,0,3,6.8,0,0,0,False
user_0886,2025-09-13,4677,0,6,6.9,3,46,1,True
user_0886,2025-09-14,1022,0,3,5.8,3,0,0,False
user_0886,2025-09-15,2591,0,10,6.5,2,9,1,True
user_0886,2025-09-16,790,0,5,5.3,3,0,0,False
user_0886,2025-09-17,3266,0,10,8.7,1,21,1,True
user_0886,2025-09-18,2990,0,0,6.9,0,0,0,False
user_0886,2025-09-19,5131,0,8,8.2,1,48,1,True
user_0886,2025-09-20,6682,0,6,7.7,1,55,2,True
user_0886,2025-09-21,2870,0,4,4.5,1,0,0,False
user_0886,2025-09-22,3318,0,10,8.5,2,46,1,True
user_0886,2025-09-23,3997,11,8,8.8,2,13,2,True
user_0886,2025-09-24,6259,0,9,6.5,2,39,3,True
user_0886,2025-09-25,6717,0,8,8.9,3,51,4,True
user_0886,2025-09-26,530,0,4,6.9,1,0,0,False
user_0886,2025-09-27,1012,0,1,5.6,0,0,0,False
user_0886,2025-09-28,1302,0,3,6.1,2,0,0,False
user_0886,2025-09-29,2926,25,6,7.8,3,43,1,True
user_0886,2025-09-30,2551,0,1,5.8,2,0,0,False
user_0886,2025-10-01,1542,0,5,5.3,2,0,0,False
user_0886,2025-10-02,1189,0,5,6.0,0,0,0,False
user_0886,2025-10-03,2019,0,1,4.1,3,0,0,False
user_0886,2025-10-04,2910,0,0,5.9,1,0,0,False
user_0886,2025-10-05,1075,0,4,4.3,2,0,0,False
user_0886,2025-10-06,1321,0,2,6.8,1,0,0,False
user_0886,2025-10-07,1426,0,3,5.0,1,0,0,False
user_0886,2025-10-08,1249,0,2,4.1,2,0,0,False
user_0886,2025-10-09,1150,0,1,6.7,0,0,0,False
user_0886,2025-10-10,1546,0,3,4.5,0,0,0,False
user_0886,2025-10-11,2714,0,7,7.5,3,32,1,True
user_0886,2025-10-12,2772,0,3,4.5,0,0,0,False
user_0886,2025-10-13,680,0,1,4.9,1,0,0,False
user_0886,2025-10-14,1162,0,2,4.4,0,0,0,False
user_0886,2025-10-15,1362,0,2,4.6,1,0,0,False
user_0886,2025-10-16,2971,0,2,5.7,2,0,0,False
user_0886,2025-10-17,4473,0,6,7.3,3,17,1,True
user_0886,2025-10-18,2788,0,0,6.5,1,0,0,False
user_0886,2025-10-19,2449,0,3,5.2,0,0,0,False
user_0886,2025-10-20,2646,0,1,5.6,2,0,0,False
user_0886,2025-10-21,1535,0,4,6.9,1,0,0,False
user_0886,2025-10-22,5006,0,10,8.7,2,41,1,True
user_0886,2025-10-23,2279,0,3,6.4,3,0,0,False
user_0886,2025-10-24,2011,0,4,5.8,0,0,0,False
user_0886,2025-10-25,2550,0,1,5.8,1,0,0,False
user_0886,2025-10-26,3702,24,9,8.3,3,32,1,True
user_0886,2025-10-27,2718,0,8,7.5,3,24,2,True
user_0886,2025-10-28,3265,0,6,6.2,0,5,3,True
user_0886,2025-10-29,1723,0,4,4.0,2,0,0,False
